time, gyroscope.X, gyroscope.Y, gyroscope.Z, accelerometer.X, accelerometer.Y, accelerometer.Z, magnetometer.X, magnetometer.Y, magnetometer.Z 
22.543,18.5,-9.375,-0.6875,0.015137,-0.083496,1.0283,0.01416,0.22021,-0.41602
22.547,17.188,-9.0625,0.125,0.0073242,-0.07959,1.0054,0.016602,0.21289,-0.42334
22.551,14.5,-8.375,0.375,0.022949,-0.087402,1.0054,0.016602,0.21289,-0.42334
22.555,12.125,-7.5,0.8125,0.019043,-0.091309,1.0127,0.016602,0.21289,-0.42334
22.559,10.875,-6.5,1.8125,0.019043,-0.07959,1.0322,0.016602,0.21289,-0.42334
22.562,9.875,-5.9375,3.25,0.019043,-0.095215,1.0127,0.021484,0.2251,-0.43115
22.566,9.25,-5.1875,4.4375,-0.0078125,-0.071777,1.0205,0.021484,0.2251,-0.43115
22.57,8.75,-4.9375,6.1875,0.0073242,-0.091309,1.0093,0.021484,0.2251,-0.43115
22.574,8,-4.4375,8.5625,0,-0.075684,1.0015,0.021484,0.21777,-0.43115
22.578,7.4375,-3.875,10.5,0.003418,-0.099121,1.0361,0.021484,0.21777,-0.43115
22.582,6.5,-4,12.25,0.0073242,-0.087402,1.0166,0.021484,0.21777,-0.43115
22.586,5.875,-4.8125,14.5,0.035156,-0.063965,1.0283,0.016602,0.22021,-0.43604
22.59,5.9375,-6.125,16.688,0.035156,-0.071777,1.0205,0.016602,0.22021,-0.43604
22.594,6.125,-7.375,18.688,0.022949,-0.087402,1.0166,0.016602,0.22021,-0.43604
22.598,6.125,-8.625,20.5,0.039062,-0.083496,0.98975,0.016602,0.22021,-0.43604
22.602,5.75,-10.125,23.812,0.046875,-0.12988,1.0015,0.024414,0.2251,-0.42871
22.605,7.25,-10.312,27,0.022949,-0.11475,1.0283,0.024414,0.2251,-0.42871
22.609,8.0625,-8.9375,28.312,0.003418,-0.071777,1.063,0.024414,0.2251,-0.42871
22.613,8.3125,-8.0625,30.812,0.015137,-0.075684,1.0479,0.019043,0.21777,-0.43848
22.617,5.125,-8.375,33.875,0.054688,-0.12598,1.0283,0.019043,0.21777,-0.43848
22.621,3.25,-6.5625,37.125,0.042969,-0.13379,1.0205,0.019043,0.21777,-0.43848
22.625,1.25,-5.75,41.312,0.019043,-0.099121,1.0513,0.019043,0.21777,-0.43848
22.629,1.75,-4.625,45.625,0.0073242,-0.087402,1.0283,0.019043,0.21777,-0.43848
22.633,1.875,-3.1875,50.375,-0.012207,-0.11084,1.04,0.019043,0.21777,-0.43848
22.637,0.4375,-2.25,56.312,0.022949,-0.13379,1.0127,0.019043,0.21777,-0.43848
22.641,-1.8125,-0.125,61.75,0.015137,-0.11084,1.0552,0.029297,0.22021,-0.43115
22.645,-2.75,1.3125,66.875,0.01123,-0.075684,1.0439,0.029297,0.22021,-0.43115
22.648,-4.4375,2.25,72.188,0.01123,-0.071777,1.0479,0.029297,0.22021,-0.43115
22.652,-6.1875,2.0625,76.312,0.019043,-0.091309,1.0093,0.031738,0.21533,-0.43115
22.656,-5.375,3.5,80.312,0,-0.056152,1.0322,0.031738,0.21533,-0.43115
22.66,-4.1875,2.6875,84.312,0.039062,-0.11084,0.98975,0.031738,0.21533,-0.43115
22.664,-3.0625,2.375,87.875,0.019043,-0.083496,1.0015,0.031738,0.21533,-0.43115
22.668,-2.9375,-0.375,94.125,0.054688,-0.13379,0.99365,0.03418,0.21777,-0.42871
22.672,-1.3125,-2.9375,99.5,0.030762,-0.10303,0.99365,0.03418,0.21777,-0.42871
22.676,-0.875,-4,104.25,0.019043,-0.1377,0.98584,0.03418,0.21777,-0.42871
22.68,1.1875,-6.6875,110.25,0.050781,-0.12256,0.99365,0.031738,0.22266,-0.41309
22.684,4.375,-9.3125,115.88,0.0625,-0.12256,1.0205,0.031738,0.22266,-0.41309
22.688,6.4375,-11.375,120.75,0.042969,-0.12598,1.0205,0.031738,0.22266,-0.41309
22.691,8.375,-11.812,124.75,0.035156,-0.10693,1.0166,0.044434,0.21289,-0.42334
22.695,11.75,-12.688,128.31,0.022949,-0.12598,1.0127,0.044434,0.21289,-0.42334
22.699,16.375,-14.188,131.38,0.030762,-0.12598,1.0205,0.044434,0.21289,-0.42334
22.703,21.062,-15.312,134.69,0.058594,-0.12598,1.0322,0.044434,0.21289,-0.42334
22.707,26,-18.188,135.44,0.098145,-0.12256,0.99365,0.054688,0.21533,-0.43359
22.711,26.875,-21.125,134.81,0.1416,-0.11865,0.98584,0.054688,0.21533,-0.43359
22.715,25.875,-23.938,135.06,0.10986,-0.12256,0.98584,0.054688,0.21533,-0.43359
22.719,22.5,-24.75,136.06,0.10205,-0.11475,1.0205,0.052246,0.21045,-0.42871
22.723,22.562,-24.812,137.38,0.10205,-0.11475,1.0439,0.052246,0.21045,-0.42871
22.727,27.75,-23,140.06,0.0625,-0.10693,1.0786,0.052246,0.21045,-0.42871
22.73,31.375,-28.125,140.69,0.11377,-0.11865,0.94727,0.052246,0.21045,-0.42871
22.734,30.812,-29.812,140.69,0.10986,-0.063965,1.0127,0.052246,0.21045,-0.42871
22.738,28.938,-30.812,140.81,0.090332,-0.056152,0.99756,0.052246,0.21045,-0.42871
22.742,27.062,-30.5,140.06,0.12988,-0.063965,1.0166,0.052246,0.21045,-0.42871
22.746,23.625,-29.5,138.31,0.12598,-0.075684,1.0127,0.075195,0.20801,-0.42578
22.75,18.938,-27.438,137.44,0.12988,-0.087402,1.0054,0.075195,0.20801,-0.42578
22.754,15.062,-24.75,137.19,0.10205,-0.10693,1.0054,0.075195,0.20801,-0.42578
22.758,13.625,-23.562,138.62,0.094238,-0.091309,0.98584,0.069824,0.20264,-0.44141
22.762,12.562,-23.062,138.94,0.08252,-0.083496,1.0205,0.069824,0.20264,-0.44141
22.766,10.438,-22.375,139.19,0.11377,-0.12256,1.0015,0.069824,0.20264,-0.44141
22.77,6.875,-20.688,139.31,0.090332,-0.099121,1.0054,0.069824,0.20264,-0.44141
22.773,0.9375,-17.312,139.44,0.08252,-0.087402,0.98584,0.069824,0.20508,-0.43848
22.777,-5,-13,139.12,0.094238,-0.063965,0.9707,0.069824,0.20508,-0.43848
22.781,-11.188,-7.75,138,0.074707,-0.044434,0.96289,0.069824,0.20508,-0.43848
22.785,-16.625,-3.0625,137.69,0.035156,-0.032715,0.9707,0.069824,0.19287,-0.43359
22.789,-22.375,2.25,139.94,-0.02002,-0.032715,0.98975,0.069824,0.19287,-0.43359
22.793,-25.562,5.3125,143.56,-0.05127,-0.028809,0.97803,0.069824,0.19287,-0.43359
22.797,-29.438,8.5625,148.19,-0.067383,-0.01709,1.0205,0.069824,0.19287,-0.43359
22.801,-33.562,11.062,152.44,-0.071289,-0.040527,1.0015,0.069824,0.19287,-0.43359
22.805,-37.688,12.688,156.69,-0.086914,-0.028809,0.99365,0.069824,0.19287,-0.43359
22.809,-40.75,13.75,161.44,-0.05127,-0.052246,1.0054,0.069824,0.19287,-0.43359
22.812,-43.5,14.688,165.38,-0.055664,-0.083496,0.97412,0.10303,0.20508,-0.43359
22.816,-46.938,16.5,168.44,-0.031738,-0.067871,1.0093,0.10303,0.20508,-0.43359
22.82,-51.188,18.75,171,-0.027832,-0.083496,1.0127,0.10303,0.20508,-0.43359
22.824,-56.812,22.188,172.12,-0.0078125,-0.067871,1.0093,0.1084,0.19531,-0.43604
22.828,-60.562,24.75,171.69,0.022949,-0.075684,0.99756,0.1084,0.19531,-0.43604
22.832,-63.188,25.75,169.94,0.030762,-0.056152,0.98584,0.1084,0.19531,-0.43604
22.836,-67.062,27.25,166.25,0.046875,-0.056152,0.97412,0.1084,0.19531,-0.43604
22.84,-71.188,27.625,162.25,0.042969,-0.075684,0.95117,0.12109,0.21045,-0.4209
22.844,-75.188,26.938,158.81,0.070312,-0.11475,0.95898,0.12109,0.21045,-0.4209
22.848,-78.938,25.125,156.12,0.08252,-0.1377,0.98193,0.12109,0.21045,-0.4209
22.852,-81.812,22.062,154.25,0.10596,-0.16895,0.98975,0.13867,0.20801,-0.42871
22.855,-83.562,18.875,152.31,0.090332,-0.18066,0.95508,0.13867,0.20801,-0.42871
22.859,-83.938,12.75,151.38,0.12207,-0.22363,0.95508,0.13867,0.20801,-0.42871
22.863,-82.125,5.4375,150.88,0.11816,-0.23145,0.95508,0.14404,0.21289,-0.41309
22.867,-78.062,-2.375,152.06,0.098145,-0.21191,0.96289,0.14404,0.21289,-0.41309
22.871,-72.75,-8.3125,154.88,0.035156,-0.19238,0.98975,0.14404,0.21289,-0.41309
22.875,-68.062,-11.125,158.06,-0.012207,-0.16895,1.0054,0.14404,0.21289,-0.41309
22.879,-67.25,-9.375,163,-0.035645,-0.13379,1.0283,0.15137,0.22021,-0.40332
22.883,-70.188,-4.375,169.56,-0.075195,-0.17676,1.0093,0.15137,0.22021,-0.40332
22.887,-74.75,-0.25,177.88,-0.09082,-0.15332,1.0205,0.15137,0.22021,-0.40332
22.891,-79.688,2.9375,187.75,-0.11865,-0.14941,0.99365,0.16406,0.22266,-0.41602
22.895,-83,3.875,197.62,-0.13428,-0.15723,1.0054,0.16406,0.22266,-0.41602
22.898,-86.5,4.3125,205.75,-0.12256,-0.15332,1.04,0.16406,0.22266,-0.41602
22.902,-90.438,4.4375,211.19,-0.12256,-0.1377,1.0093,0.16406,0.22266,-0.41602
22.906,-94.5,4.9375,216.5,-0.13867,-0.16113,1.0127,0.16406,0.22266,-0.41602
22.91,-98.375,4.0625,220.5,-0.11084,-0.17676,1.0166,0.16406,0.22266,-0.41602
22.914,-103,3.3125,222.44,-0.099121,-0.18066,0.98193,0.16406,0.22266,-0.41602
22.918,-108.19,2,221.44,-0.05957,-0.18066,1.0015,0.17676,0.22266,-0.39551
22.922,-113.12,-0.125,218.56,-0.055664,-0.17676,1.0015,0.17676,0.22266,-0.39551
22.926,-117.5,-3,216.69,-0.035645,-0.19629,0.98584,0.17676,0.22266,-0.39551
22.93,-121.81,-5.75,215.19,-0.047363,-0.2041,0.98584,0.18945,0.21777,-0.38818
22.934,-121.75,-9.125,213.81,-0.047363,-0.21973,0.98584,0.18945,0.21777,-0.38818
22.938,-117.31,-15.5,212.94,-0.027832,-0.23926,0.94336,0.18945,0.21777,-0.38818
22.941,-111.06,-23.062,210.44,-0.023926,-0.24707,0.9707,0.18945,0.21777,-0.38818
22.945,-103.06,-32.5,207.12,0.003418,-0.27832,0.93213,0.20996,0.22266,-0.37549
22.949,-93.312,-38.688,202.81,0.01123,-0.27832,0.93945,0.20996,0.22266,-0.37549
22.953,-84.25,-44.062,196.88,0.01123,-0.28613,0.94727,0.20996,0.22266,-0.37549
22.957,-76,-50.438,190.06,0.015137,-0.30127,0.92432,0.21777,0.2251,-0.37549
22.961,-67.25,-55.562,182.88,0.003418,-0.30518,0.95117,0.21777,0.2251,-0.37549
22.965,-57.25,-58.938,176.06,-0.0039062,-0.29346,0.95898,0.21777,0.2251,-0.37549
22.969,-46.438,-60.312,168.62,-0.016113,-0.27441,1.0054,0.21777,0.2251,-0.37549
22.973,-33.438,-61.25,160.62,-0.012207,-0.23926,0.99756,0.21777,0.2251,-0.37549
22.977,-22.875,-60.562,151.69,-0.012207,-0.24316,0.98584,0.21777,0.2251,-0.37549
22.98,-11.688,-60.312,142,0,-0.25879,0.98193,0.21777,0.2251,-0.37549
22.984,-2.875,-59.5,132.62,-0.031738,-0.27441,0.97412,0.21777,0.21045,-0.37793
22.988,3,-59.375,124.88,-0.012207,-0.27832,0.9668,0.21777,0.21045,-0.37793
22.992,8.8125,-59.312,118.75,-0.05127,-0.28613,0.94336,0.21777,0.21045,-0.37793
22.996,9.375,-57.75,115.69,-0.071289,-0.28613,0.93555,0.2124,0.20801,-0.39551
23,6.3125,-55.25,115,-0.099121,-0.28223,0.92432,0.2124,0.20801,-0.39551
23.004,-0.5,-50.688,116.25,-0.083008,-0.30127,0.94336,0.2124,0.20801,-0.39551
23.008,-7.1875,-46.25,119.06,-0.11084,-0.28613,0.9668,0.2124,0.20801,-0.39551
23.012,-13.188,-42.5,121.75,-0.10693,-0.2627,0.98975,0.2251,0.21045,-0.38818
23.016,-16.562,-38.812,124.5,-0.14258,-0.27832,1.0205,0.2251,0.21045,-0.38818
23.02,-17.375,-37.625,128.56,-0.1582,-0.25488,1.0015,0.2251,0.21045,-0.38818
23.023,-17.75,-37.312,134.94,-0.14648,-0.29736,0.98584,0.22754,0.19531,-0.39307
23.027,-18.938,-37.875,142.19,-0.1543,-0.2627,0.9707,0.22754,0.19531,-0.39307
23.031,-18.062,-38.625,149.81,-0.1543,-0.30127,0.95898,0.22754,0.19531,-0.39307
23.035,-16.188,-40.25,156.06,-0.14648,-0.28613,0.98584,0.23047,0.19287,-0.39551
23.039,-14.062,-42.188,160.81,-0.099121,-0.27051,0.95898,0.23047,0.19287,-0.39551
23.043,-11.438,-44.375,164.06,-0.10693,-0.29004,0.95117,0.23047,0.19287,-0.39551
23.047,-8.75,-47.312,167.31,-0.11084,-0.28613,0.93945,0.23047,0.19287,-0.39551
23.051,-6.625,-49.938,171,-0.083008,-0.28613,0.92822,0.23291,0.18018,-0.39551
23.055,-3.25,-51.875,174.94,-0.083008,-0.32471,0.93945,0.23291,0.18018,-0.39551
23.059,1.4375,-54.438,178.5,-0.055664,-0.33643,0.93945,0.23291,0.18018,-0.39551
23.062,6.6875,-57.25,181.12,-0.047363,-0.32471,0.94727,0.23535,0.17773,-0.39795
23.066,11.5,-60.188,182.62,0.01123,-0.30908,0.95508,0.23535,0.17773,-0.39795
23.07,16.625,-65.25,182,0.026855,-0.31689,0.93945,0.23535,0.17773,-0.39795
23.074,21.5,-70.812,179.19,0.039062,-0.30127,0.92432,0.23535,0.17773,-0.39795
23.078,26.062,-77.125,174.56,0.042969,-0.27441,0.9126,0.23535,0.17773,-0.39795
23.082,30.312,-82.688,169.81,0.042969,-0.27441,0.89697,0.23535,0.17773,-0.39795
23.086,34.938,-87.375,165.56,0.019043,-0.25879,0.9165,0.23535,0.17773,-0.39795
23.09,40.062,-90.438,162.44,0.019043,-0.2627,0.93945,0.23535,0.16553,-0.39551
23.094,44.812,-91.875,159.06,0,-0.25098,0.95117,0.23535,0.16553,-0.39551
23.098,49.812,-91.812,155.5,0,-0.21191,0.98193,0.23535,0.16553,-0.39551
23.102,55.062,-89.375,150.38,0.003418,-0.17676,0.95898,0.24316,0.14551,-0.40576
23.105,59.312,-85.438,144.69,-0.0039062,-0.1416,0.9707,0.24316,0.14551,-0.40576
23.109,64.875,-80.938,136.38,0.019043,-0.12256,0.97412,0.24316,0.14551,-0.40576
23.113,70.562,-77.188,129.19,0.022949,-0.11475,1.0054,0.24316,0.14551,-0.40576
23.117,74.938,-73.188,122.25,0.035156,-0.16113,0.97412,0.23291,0.13574,-0.39795
23.121,76.375,-68.688,115.88,0.019043,-0.15723,0.93555,0.23291,0.13574,-0.39795
23.125,75.5,-63.25,109.31,0.0073242,-0.18457,0.95117,0.23291,0.13574,-0.39795
23.129,73.125,-58,103.5,-0.0078125,-0.19238,0.94336,0.23291,0.12549,-0.42578
23.133,70.312,-53.938,98.688,-0.0078125,-0.18066,0.92822,0.23291,0.12549,-0.42578
23.137,69.188,-51.125,95.188,-0.0039062,-0.21191,0.94336,0.23291,0.12549,-0.42578
23.141,69.312,-49.125,94.312,-0.0078125,-0.21191,0.92041,0.2251,0.11572,-0.41846
23.145,70.938,-48.5,95.688,-0.012207,-0.21582,0.93213,0.2251,0.11572,-0.41846
23.148,72.625,-47.75,98.438,-0.047363,-0.21973,0.95508,0.2251,0.11572,-0.41846
23.152,75.375,-47.125,103.06,-0.031738,-0.19629,0.9707,0.2251,0.11572,-0.41846
23.156,79.25,-47.062,109.44,-0.035645,-0.2002,0.97412,0.21777,0.098145,-0.42334
23.16,83.5,-46.562,116.5,-0.031738,-0.16504,1.0054,0.21777,0.098145,-0.42334
23.164,86,-44.812,123.31,-0.043457,-0.1416,0.97803,0.21777,0.098145,-0.42334
23.168,87.562,-41.938,128.06,-0.05127,-0.12256,0.98975,0.22021,0.085938,-0.43115
23.172,87.5,-38.188,130.44,-0.039551,-0.10693,1.0015,0.22021,0.085938,-0.43115
23.176,85.875,-35.75,131.94,-0.035645,-0.11475,0.98975,0.22021,0.085938,-0.43115
23.18,84.125,-36.125,133.5,-0.023926,-0.11475,0.94727,0.22021,0.085938,-0.43115
23.184,83.625,-37.938,134.56,-0.0039062,-0.083496,0.97412,0.22021,0.070801,-0.43604
23.188,83.688,-40.188,135,0.0073242,-0.07959,0.97803,0.22021,0.070801,-0.43604
23.191,81.875,-41.75,134.81,0.035156,-0.07959,0.95898,0.22021,0.070801,-0.43604
23.195,79.062,-43.562,133.69,0.050781,-0.07959,0.98975,0.21484,0.061035,-0.43848
23.199,74.625,-44,131.56,0.066406,-0.07959,0.98193,0.21484,0.061035,-0.43848
23.203,70.938,-43.062,127.38,0.066406,-0.024902,0.98975,0.21484,0.061035,-0.43848
23.207,70.375,-41.188,122.69,0.058594,-0.013184,1.0054,0.21484,0.041016,-0.44141
23.211,72.562,-39.938,116.69,0.058594,-0.01709,1.0054,0.21484,0.041016,-0.44141
23.215,74.562,-37.25,110.81,0.074707,0.0058594,1.04,0.21484,0.041016,-0.44141
23.219,74.5,-32.875,104.62,0.08252,-0.0053711,1.04,0.21484,0.041016,-0.44141
23.223,74.688,-28.812,99.25,0.074707,-0.013184,1.0166,0.2124,0.03125,-0.44141
23.227,73.812,-24.625,93.562,0.0625,-0.020996,1.0015,0.2124,0.03125,-0.44141
23.23,73.062,-20.812,87.75,0.078613,-0.024902,1.0093,0.2124,0.03125,-0.44141
23.234,72.625,-18.062,82.188,0.078613,-0.040527,0.97412,0.2124,0.013672,-0.44141
23.238,69.938,-15.188,77.438,0.094238,-0.04834,0.95508,0.2124,0.013672,-0.44141
23.242,68.125,-13.062,73.312,0.094238,-0.052246,0.9707,0.2124,0.013672,-0.44141
23.246,65.062,-10.125,69.562,0.08252,-0.032715,0.97412,0.2124,0.013672,-0.44141
23.25,63.562,-8,65.375,0.086426,-0.028809,0.97412,0.2124,0.013672,-0.44141
23.254,62.188,-7,60.812,0.070312,-0.028809,0.96289,0.2124,0.013672,-0.44141
23.258,59.625,-5.6875,56.312,0.058594,-0.01709,0.94727,0.2124,0.013672,-0.44141
23.262,56.25,-4.9375,53.75,0.058594,-0.013184,0.93945,0.20508,-0.0058594,-0.43848
23.266,52.562,-4,52.375,0.039062,0.0058594,0.97412,0.20508,-0.0058594,-0.43848
23.27,49.312,-4.1875,52.438,0.035156,-0.0053711,0.96289,0.20508,-0.0058594,-0.43848
23.273,45.812,-4.875,53,0.026855,0.0097656,0.97803,0.20752,-0.018066,-0.44385
23.277,44.125,-6.6875,54.812,0.035156,0.0058594,0.9668,0.20752,-0.018066,-0.44385
23.281,43.312,-9.875,56.188,0.050781,-0.01709,0.97412,0.20752,-0.018066,-0.44385
23.285,41.938,-13.812,57.75,0.022949,-0.020996,0.98584,0.20752,-0.018066,-0.44385
23.289,40.188,-16.062,58.125,0.058594,-0.020996,0.96289,0.20752,-0.018066,-0.45117
23.293,38.312,-18.812,58.188,0.039062,-0.036621,0.95117,0.20752,-0.018066,-0.45117
23.297,34.875,-21.25,58.438,0.022949,-0.040527,0.95898,0.20752,-0.018066,-0.45117
23.301,30.75,-22.375,59.125,0.035156,-0.024902,0.98975,0.19971,-0.018066,-0.45117
23.305,26.688,-22.625,58.5,0.042969,-0.024902,0.98584,0.19971,-0.018066,-0.45117
23.309,23.688,-22.75,58.438,0.015137,0.0058594,1.0054,0.19971,-0.018066,-0.45117
23.312,23.188,-22.625,57.812,0.042969,-0.0014648,1.0127,0.19482,-0.025879,-0.44873
23.316,23.25,-22.125,56.812,0.015137,0.0019531,1.0127,0.19482,-0.025879,-0.44873
23.32,23.438,-20.688,56.062,0.035156,0.0097656,1.0166,0.19482,-0.025879,-0.44873
23.324,22.125,-18.438,55.312,0.026855,0.0097656,1.0093,0.19482,-0.025879,-0.44873
23.328,19.938,-16.562,53.5,0.035156,0.0019531,1.0093,0.18945,-0.025879,-0.43848
23.332,18.062,-15,51.062,0.066406,0.0097656,0.98193,0.18945,-0.025879,-0.43848
23.336,16,-13.688,47,0.08252,0.044434,0.97803,0.18945,-0.025879,-0.43848
23.34,14.812,-12.5,42.438,0.090332,0.033203,0.98193,0.18945,-0.02832,-0.44873
23.344,13.688,-10.562,38.125,0.058594,0.060059,0.98584,0.18945,-0.02832,-0.44873
23.348,12.5,-8.875,34.625,0.070312,0.017578,0.98975,0.18945,-0.02832,-0.44873
23.352,12,-6.6875,31.75,0.054688,0.037109,1.0093,0.18945,-0.02832,-0.44873
23.355,12.812,-5.4375,28.562,0.0625,0.021484,1.0015,0.18945,-0.02832,-0.44873
23.359,14.25,-4.125,24.438,0.094238,0.044434,0.98584,0.18945,-0.02832,-0.44873
23.363,15.062,-3.375,20.312,0.074707,0.021484,1.0015,0.18945,-0.02832,-0.44873
23.367,14.75,-2.0625,16.438,0.086426,0.021484,0.98193,0.18945,-0.033203,-0.44141
23.371,14.938,-0.5,12.688,0.046875,0.025391,1.0205,0.18945,-0.033203,-0.44141
23.375,15.875,1.4375,9.625,0.066406,0.041016,0.99365,0.18945,-0.033203,-0.44141
23.379,15.938,2.875,7.6875,0.054688,0.037109,1.0054,0.18945,-0.042969,-0.44629
23.383,16.938,3.75,6.5625,0.066406,0.0097656,1.0127,0.18945,-0.042969,-0.44629
23.387,18.062,3.6875,6.0625,0.046875,0.041016,1.0093,0.18945,-0.042969,-0.44629
23.391,18.312,3.6875,6.25,0.039062,0.025391,1.0127,0.18945,-0.042969,-0.44629
23.395,17.625,4.4375,7.0625,0.022949,-0.0053711,1.0244,0.18701,-0.050781,-0.44385
23.398,16,5.5625,9.125,0.01123,-0.020996,1.0166,0.18701,-0.050781,-0.44385
23.402,13.5,7.1875,12.125,-0.016113,-0.024902,1.0322,0.18701,-0.050781,-0.44385
23.406,10.312,9.6875,15.062,-0.016113,-0.0092773,1.0054,0.19971,-0.040527,-0.45654
23.41,8,12.812,16.812,-0.0078125,0.0058594,1.0127,0.19971,-0.040527,-0.45654
23.414,6.9375,16,17.938,0.003418,0.044434,1.0127,0.19971,-0.040527,-0.45654
23.418,6.6875,18.062,19.188,-0.016113,0.0097656,1.0479,0.19971,-0.040527,-0.45654
23.422,7.3125,19.812,20.75,0.0073242,-0.0053711,1.0283,0.19971,-0.040527,-0.45654
23.426,6.8125,21.812,22.062,-0.016113,-0.036621,1.0244,0.19971,-0.040527,-0.45654
23.43,0.0625,24.688,23.938,0.0073242,-0.04834,1.0127,0.19971,-0.040527,-0.45654
23.434,2.5,22.188,23.5,0.019043,-0.0092773,0.98193,0.20508,-0.040527,-0.44629
23.438,3.875,20,21.312,0.054688,0.0058594,0.9668,0.20508,-0.040527,-0.44629
23.441,2.6875,17.938,19.375,0.050781,0.021484,0.9668,0.20508,-0.040527,-0.44629
23.445,3.625,15.875,18.688,0.039062,0.0097656,0.98584,0.19482,-0.04541,-0.44629
23.449,4.0625,14.312,17.625,0.030762,-0.013184,1.0015,0.19482,-0.04541,-0.44629
23.453,3.125,12.562,16,0.022949,-0.0053711,0.97412,0.19482,-0.04541,-0.44629
23.457,2.125,10.5,14.5,0.030762,-0.0053711,1.0015,0.19482,-0.04541,-0.44629
23.461,1.8125,8.9375,13.375,0.019043,0.013672,0.97412,0.20508,-0.04834,-0.44629
23.465,1.1875,6.875,12.812,0.0073242,0.0058594,0.98584,0.20508,-0.04834,-0.44629
23.469,1.5625,5.375,12.375,0.003418,0.0019531,0.96289,0.20508,-0.04834,-0.44629
23.473,1.0625,3.1875,11.75,0.0073242,0.0097656,0.98193,0.20215,-0.040527,-0.44385
23.477,-0.0625,1.375,11.062,-0.0039062,-0.013184,0.99365,0.20215,-0.040527,-0.44385
23.48,-2,0.375,11.062,0.019043,-0.024902,0.97412,0.20215,-0.040527,-0.44385
23.484,-2.375,-0.9375,11.625,0.0073242,-0.020996,1.0093,0.21484,-0.04834,-0.44385
23.488,-2.1875,-1.75,12.562,0.003418,-0.013184,0.98584,0.21484,-0.04834,-0.44385
23.492,-2.5,-1.8125,13.625,-0.0078125,-0.044434,0.98975,0.21484,-0.04834,-0.44385
23.496,-3.875,-1.375,14.562,0.015137,-0.024902,0.9668,0.21484,-0.04834,-0.44385
23.5,-5.625,-0.5,14.812,0.01123,-0.024902,0.97803,0.19971,-0.04541,-0.44629
23.504,-5.9375,0.5,15,0.003418,-0.024902,1.0127,0.19971,-0.04541,-0.44629
23.508,-4.9375,1.9375,14.312,-0.016113,0.017578,0.99756,0.19971,-0.04541,-0.44629
23.512,-2.8125,3.5,13.938,0,0.025391,1.0127,0.20508,-0.053223,-0.44873
23.516,0.0625,4.8125,12.875,-0.016113,0.029297,1.0322,0.20508,-0.053223,-0.44873
23.52,2.9375,6.125,11.75,0.003418,0.0097656,1.0205,0.20508,-0.053223,-0.44873
23.523,5.625,7.25,10.062,0,0.0058594,1.0205,0.20508,-0.053223,-0.44873
23.527,7.8125,7.9375,8.3125,0.022949,-0.0014648,0.99756,0.20508,-0.053223,-0.44873
23.531,10.188,7.4375,6.5,0.022949,-0.0053711,1.0054,0.20508,-0.053223,-0.44873
23.535,11.75,7.25,5.1875,0.019043,-0.020996,1.0015,0.20508,-0.053223,-0.44873
23.539,12.625,7.25,3.3125,0.026855,-0.01709,1.0015,0.20752,-0.060547,-0.44629
23.543,12.375,7.5625,2.1875,0.003418,-0.020996,1.0205,0.20752,-0.060547,-0.44629
23.547,12.5,9,0.875,0.019043,-0.028809,1.0322,0.20752,-0.060547,-0.44629
23.551,12.688,10.312,-0.375,0.019043,-0.0014648,1.0283,0.19971,-0.042969,-0.44385
23.555,13.25,12.562,-2.625,-0.0039062,0.013672,1.0361,0.19971,-0.042969,-0.44385
23.559,13.25,13.438,-4.8125,0.019043,-0.0053711,1.0244,0.19971,-0.042969,-0.44385
23.562,13.062,13.938,-6.75,0.019043,0.0058594,1.0322,0.19971,-0.042969,-0.44385
23.566,11.875,13.625,-8.5,0.01123,-0.032715,1.0361,0.20752,-0.055664,-0.44385
23.57,9.8125,13,-10.562,0.0073242,-0.024902,1.0054,0.20752,-0.055664,-0.44385
23.574,8.875,11.938,-12.25,0.019043,-0.024902,1.0127,0.20752,-0.055664,-0.44385
23.578,7.625,9.875,-13.375,-0.012207,-0.036621,1.0093,0.20752,-0.04834,-0.44141
23.582,6.3125,8.375,-13.312,0.0073242,-0.040527,0.98584,0.20752,-0.04834,-0.44141
23.586,4.4375,6.625,-12.688,-0.0039062,-0.052246,1.0166,0.20752,-0.04834,-0.44141
23.59,1.75,5.0625,-11.938,-0.023926,-0.032715,1.0205,0.20752,-0.04834,-0.44141
23.594,-0.4375,4.1875,-11.125,-0.012207,-0.024902,1.0322,0.20752,-0.04834,-0.44141
23.598,-3.3125,3.1875,-9.875,0,-0.0053711,0.99365,0.20752,-0.04834,-0.44141
23.602,-5.625,2.25,-8.9375,-0.0039062,-0.01709,1.0127,0.20752,-0.04834,-0.44141
23.605,-7.3125,1.5625,-8.1875,-0.0039062,0.017578,1.0054,0.20996,-0.053223,-0.44629
23.609,-8.4375,0.625,-8,0.01123,0.0097656,1.04,0.20996,-0.053223,-0.44629
23.613,-8.1875,0.375,-7.875,-0.031738,0.017578,1.04,0.20996,-0.053223,-0.44629
23.617,-8.0625,0.3125,-7.75,-0.012207,0.017578,1.0205,0.2124,-0.060547,-0.44141
23.621,-7.9375,0.9375,-8.0625,-0.016113,0.037109,1.0361,0.2124,-0.060547,-0.44141
23.625,-7.625,2.25,-9,-0.023926,0.017578,1.0127,0.2124,-0.060547,-0.44141
23.629,-6.375,3.125,-9.4375,-0.02002,0.033203,1.0205,0.2124,-0.060547,-0.44141
